date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:47:25	9975/9975	---M--	200	added ('OK')	image/png	etag:%22d66d72aad0171b77%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/03/Mesa-de-trabajo-26@2x-1.png?fit=1024%2C76&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/03/Mesa-de-trabajo-26@2x-18d4c.png	(from https://jefesprofootball.com/galeria/)
13:47:26	59348/59348	---M--	200	added ('OK')	image/jpeg	etag:%221ab92221dfc2077c%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-156.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-15615e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:26	61319/61319	---M--	200	added ('OK')	image/jpeg	etag:%22f604b2ff69f5de6a%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-153.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-15315e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:26	91832/91832	---M--	200	added ('OK')	image/jpeg	etag:%229089a6f80a702776%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-150.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-15015e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:26	102511/102511	---M--	200	added ('OK')	image/jpeg	etag:%225dd872eb8a2264dc%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-149.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-14915e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:26	64827/64827	---M--	200	added ('OK')	image/jpeg	etag:%2274e9061e84ca09ea%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-147.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-14715e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:27	69393/69393	---M--	200	added ('OK')	image/jpeg	etag:%2260ae436fadf364e1%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-105.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-10515e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:27	52052/52052	---M--	200	added ('OK')	image/jpeg	etag:%228f02a67d6fbade09%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-106.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-10615e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:27	133699/133699	---M--	200	added ('OK')	image/jpeg	etag:%22c0f659c0458d6d9b%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-108.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-10815e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:27	64493/64493	---M--	200	added ('OK')	image/jpeg	etag:%2252ba2464bb117aec%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-109.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-10915e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:27	55904/55904	---M--	200	added ('OK')	image/jpeg	etag:%223df8592264402d94%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-145.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-14515e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:28	65001/65001	---M--	200	added ('OK')	image/jpeg	etag:%22d26bcd6c964a2d96%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-104.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-10415e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:28	76222/76222	---M--	200	added ('OK')	image/jpeg	etag:%22532295d4a02ee8a9%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-103.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-10315e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:28	77410/77410	---M--	200	added ('OK')	image/jpeg	etag:%224b9635e1ee54f1a6%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-102.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-10215e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:28	84029/84029	---M--	200	added ('OK')	image/jpeg	etag:%2238a2b6fb9df37f13%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-101.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-10115e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:29	39497/39497	---M--	200	added ('OK')	image/jpeg	etag:%2294edc9d114534996%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-100.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-10015e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:29	94851/94851	---M--	200	added ('OK')	image/jpeg	etag:%228f07eaf75182495d%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-92.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-9215e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:29	103851/103851	---M--	200	added ('OK')	image/jpeg	etag:%228b3918693284a85a%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-93.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-9315e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:29	50364/50364	---M--	200	added ('OK')	image/jpeg	etag:%224cafc1ed2e147a35%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-97.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-9715e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:29	74904/74904	---M--	200	added ('OK')	image/jpeg	etag:%2266854824bc7012d7%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-98.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-9815e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:30	40598/40598	---M--	200	added ('OK')	image/jpeg	etag:%2240b5389c4be43229%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-99.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-9915e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:30	95165/95165	---M--	200	added ('OK')	image/jpeg	etag:%2287c269fbb8aac8d9%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-91.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-9115e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:30	89259/89259	---M--	200	added ('OK')	image/jpeg	etag:%22e5421185bd166099%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-90.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-9015e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:30	86823/86823	---M--	200	added ('OK')	image/jpeg	etag:%22f6c6b351fb60cf46%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-89.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-8915e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:30	94851/94851	---M--	200	added ('OK')	image/jpeg	etag:%229fcdc4b6c7ea9ed2%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-88.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-8815e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:31	89027/89027	---M--	200	added ('OK')	image/jpeg	etag:%228fb456d0dce863df%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-87.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-8715e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:31	76460/76460	---M--	200	added ('OK')	image/jpeg	etag:%22a8fc1031b30826d4%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_39.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_3915e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:31	68581/68581	---M--	200	added ('OK')	image/jpeg	etag:%22c748721ed116b14b%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_40.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_4015e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:31	93778/93778	---M--	200	added ('OK')	image/jpeg	etag:%22f8426874cc39d78c%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_41.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_4115e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:31	108967/108967	---M--	200	added ('OK')	image/jpeg	etag:%227739f619ad7b6248%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_42.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_4215e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:32	77120/77120	---M--	200	added ('OK')	image/jpeg	etag:%2230374862c4e433b6%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-86.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2023/07/JEFES-VS-MTY-8615e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:32	39043/39043	---M--	200	added ('OK')	image/jpeg	etag:%22f451134be6541496%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_38.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_3815e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:32	67960/67960	---M--	200	added ('OK')	image/jpeg	etag:%2257b8222b9b2354a3%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_37.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_3715e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:32	78291/78291	---M--	200	added ('OK')	image/jpeg	etag:%22caf608d536bba69f%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_36.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_3615e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:33	105613/105613	---M--	200	added ('OK')	image/jpeg	etag:%22c8ca21be47e62957%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_35.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_3515e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:33	58239/58239	---M--	200	added ('OK')	image/jpeg	etag:%229a0f3b9dfb5296c5%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_34.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_3415e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:33	57484/57484	---M--	200	added ('OK')	image/jpeg	etag:%22db1690352754564d%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_29.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_2915e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:33	66772/66772	---M--	200	added ('OK')	image/jpeg	etag:%227dd048b498bd43fc%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_30.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_3015e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:33	75558/75558	---M--	200	added ('OK')	image/jpeg	etag:%225d8cf93c47cba26b%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_31.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_3115e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:34	83271/83271	---M--	200	added ('OK')	image/jpeg	etag:%221d78e9b133ade284%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_32.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_3215e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:34	83362/83362	---M--	200	added ('OK')	image/jpeg	etag:%22f1b04a3727ebfbc1%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_33.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_3315e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:34	80703/80703	---M--	200	added ('OK')	image/jpeg	etag:%22c0bad0ad3f11b301%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_28.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_2815e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:34	96501/96501	---M--	200	added ('OK')	image/jpeg	etag:%225257386d9306b4c3%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_27.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_2715e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:34	93334/93334	---M--	200	added ('OK')	image/jpeg	etag:%228986bf3bd7eb17b5%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_26.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_2615e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:35	79838/79838	---M--	200	added ('OK')	image/jpeg	etag:%22e1c85e853981e8b0%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_25.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_2515e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:35	85262/85262	---M--	200	added ('OK')	image/jpeg	etag:%229c294df7ed1db028%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_24.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_2415e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:35	84792/84792	---M--	200	added ('OK')	image/jpeg	etag:%22ace219a65e4eec8a%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_19.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_1915e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:35	87771/87771	---M--	200	added ('OK')	image/jpeg	etag:%22e9a15246d87a03e9%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_20.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_2015e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:35	91031/91031	---M--	200	added ('OK')	image/jpeg	etag:%226a79ba7b69ef6986%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_21.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_2115e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:36	81259/81259	---M--	200	added ('OK')	image/jpeg	etag:%227e7eb3ab7b9bb909%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_22.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_2215e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:36	64984/64984	---M--	200	added ('OK')	image/jpeg	etag:%22fec0e7e190859105%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_23.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_2315e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:36	74877/74877	---M--	200	added ('OK')	image/jpeg	etag:%2224fbb3402e953d02%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_18.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_1815e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:36	50595/50595	---M--	200	added ('OK')	image/jpeg	etag:%22ecc1e951fa5cc61e%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_17.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_1715e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:37	67951/67951	---M--	200	added ('OK')	image/jpeg	etag:%2219841f07e436db8c%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_16.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_1615e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:37	89390/89390	---M--	200	added ('OK')	image/jpeg	etag:%227f52ddcc5fc49848%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_15.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_1515e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:37	112674/112674	---M--	200	added ('OK')	image/jpeg	etag:%22953a98aebfcce41b%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_14.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_1415e2.jpg	(from https://jefesprofootball.com/galeria/)
13:47:37	43511/43511	---M--	200	added ('OK')	image/jpeg	etag:%22b27e427f1db22ada%22	https://i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_9.jpg?fit=700%2C700&ssl=1	C:/My%20Web%20Sites/jefesgallery/i0.wp.com/jefesprofootball.com/wp-content/uploads/2022/11/tryouts-jrz_915e2.jpg	(from https://jefesprofootball.com/galeria/)
